time,acceleration
66893.321,-1.251379048
66893.341,-1.234936532
66893.361,-1.190406492
66893.381,-1.1154183
66893.401,-1.039901363
66893.421,-0.930026868
66893.441,-0.82752831
66893.461,-0.711867872
66893.481,-0.57474866
66893.501,-0.429200205
66893.521,-0.304515545
66893.541,-0.191209903
66893.561,-0.049223116
66893.581,0.062096216
66893.601,0.139485303
66893.621,0.207668609
66893.641,0.279561686
66893.661,0.314185721
66893.681,0.32164434
66893.701,0.315602938
66893.721,0.27818285
66893.741,0.222799076
66893.761,0.15194316
66893.781,0.066021422
66893.801,-0.051428357
66893.821,-0.165007506
66893.841,-0.279606228
66893.861,-0.420895921
66893.881,-0.578196028
66893.901,-0.714075379
66893.921,-0.833254432
66893.941,-0.931382621
66893.961,-1.025740479
66893.981,-1.115029263
66894.001,-1.173372115
66894.021,-1.219599596
66894.041,-1.217372753
66894.061,-1.223184964
66894.081,-1.201001004
66894.101,-1.15963704
66894.121,-1.073217099
66894.141,-0.981516658
66894.161,-0.892209603
66894.181,-0.768583181
66894.201,-0.639873914
66894.221,-0.511667366
66894.241,-0.375528289
66894.261,-0.253032322
66894.281,-0.135252953
66894.301,-0.016599344
66894.321,0.090042644
66894.341,0.177095328
66894.361,0.222861846
66894.381,0.271677109
66894.401,0.287503721
66894.421,0.286217923
66894.441,0.282925797
66894.461,0.225555988
66894.481,0.168686837
66894.501,0.09693433
66894.521,-0.006428137
66894.541,-0.111541937
66894.561,-0.220876926
66894.581,-0.352768708
66894.601,-0.501976546
66894.621,-0.627866325
66894.641,-0.758745852
66894.661,-0.864273367
66894.681,-0.956778199
66894.701,-1.060791439
66894.721,-1.132293789
66894.741,-1.176360004
66894.761,-1.201103829
66894.781,-1.214841788
66894.801,-1.201758265
66894.821,-1.166369227
66894.841,-1.100290369
66894.861,-1.016445649
66894.881,-0.930173143
66894.901,-0.849651672
66894.921,-0.718265279
66894.941,-0.573853465
66894.961,-0.448335624
66894.981,-0.324922339
66895.001,-0.206035124
66895.021,-0.074666799
66895.041,0.02998638
66895.061,0.107348014
66895.081,0.183004544
66895.101,0.239010512
66895.121,0.272723807
66895.141,0.293977368
66895.161,0.282793998
66895.181,0.244547868
66895.201,0.213690319
66895.221,0.138988805
66895.241,0.039084426
66895.261,-0.051713394
66895.281,-0.16748174
66895.301,-0.276541589
66895.321,-0.411955798
66895.341,-0.551461285
66895.361,-0.674791944
66895.381,-0.788727561
66895.401,-0.885836568
66895.421,-1.00049601
66895.441,-1.08659711
66895.461,-1.144909765
66895.481,-1.180671155
66895.501,-1.202213616
66895.521,-1.203814428
66895.541,-1.183732701
66895.561,-1.138794167
66895.581,-1.061905015
66895.601,-0.966232006
66895.621,-0.879964884
66895.641,-0.779228988
66895.661,-0.661114708
66895.681,-0.529384391
66895.701,-0.40141546
66895.721,-0.269535701
66895.741,-0.16072323
66895.761,-0.044769759
66895.781,0.058596174
66895.801,0.129680201
66895.821,0.193627846
66895.841,0.246160895
66895.861,0.275883022
66895.881,0.279026187
66895.901,0.256144974
66895.921,0.209462687
66895.941,0.14247439
66895.961,0.071420152
66895.981,-0.004272767
66896.001,-0.115961659
66896.021,-0.236381524
66896.041,-0.358004868
66896.061,-0.482594114
66896.081,-0.620883358
66896.101,-0.737456182
66896.121,-0.834278044
66896.141,-0.916957445
66896.161,-1.015130072
66896.181,-1.086089115
66896.201,-1.133836915
66896.221,-1.180489201
66896.241,-1.188532316
66896.261,-1.179666187
66896.281,-1.137933401
66896.301,-1.086206229
66896.321,-1.014954588
66896.341,-0.923360042
66896.361,-0.833066138
66896.381,-0.716318737
66896.401,-0.587480307
66896.421,-0.46819691
66896.441,-0.342388295
66896.461,-0.216874603
66896.481,-0.10256132
66896.501,0.00096179
66896.521,0.073097723
66896.541,0.150782909
66896.561,0.21538518
66896.581,0.242569969
66896.601,0.257844243
66896.621,0.253579861
66896.641,0.225835438
66896.661,0.191804639
66896.681,0.12100337
66896.701,0.027359513
66896.721,-0.059363196
66896.741,-0.169702467
66896.761,-0.29839092
66896.781,-0.405776461
66896.801,-0.520561869
66896.821,-0.654897365
66896.841,-0.758827643
66896.861,-0.871107773
66896.881,-0.96379111
66896.901,-1.044240847
66896.921,-1.109051852
66896.941,-1.139215351
66896.961,-1.162523271
66896.981,-1.170541774
66897.001,-1.147258803
66897.021,-1.103885856
66897.041,-1.044206374
66897.061,-0.969913777
66897.081,-0.878961803
66897.101,-0.773792982
66897.121,-0.658114679
66897.141,-0.543432534
66897.161,-0.420648905
66897.181,-0.289132759
66897.201,-0.181695716
66897.221,-0.065612361
66897.241,0.017507971
66897.261,0.085868963
66897.281,0.162970267
66897.301,0.20240124
66897.321,0.221451566
66897.341,0.236864822
66897.361,0.216827358
66897.381,0.188461962
66897.401,0.13347257
66897.421,0.058474922
66897.441,-0.021103035
66897.461,-0.126067973
66897.481,-0.228535288
66897.501,-0.33547588
66897.521,-0.461491977
66897.541,-0.598442025
66897.561,-0.708103808
66897.581,-0.802432172
66897.601,-0.881088217
66897.621,-0.981413288
66897.641,-1.050520977
66897.661,-1.099287112
66897.681,-1.137087101
66897.701,-1.143820639
66897.721,-1.125153737
66897.741,-1.099207131
66897.761,-1.053326868
66897.781,-0.986824842
66897.801,-0.90425454
66897.821,-0.829224139
66897.84101,-0.715507437
66897.861,-0.600445886
66897.881,-0.476559238
66897.901,-0.35136711
66897.921,-0.238894261
66897.941,-0.122453848
66897.961,-0.032007116
66897.981,0.041783958
66898.001,0.123626607
66898.021,0.158702256
66898.041,0.203161488
66898.061,0.235043114
66898.081,0.228669514
66898.101,0.193675534
66898.121,0.155698361
66898.141,0.092237457
66898.161,0.017723393
66898.181,-0.061197107
66898.201,-0.165720908
66898.221,-0.286619935
66898.241,-0.408999185
66898.261,-0.530101495
66898.281,-0.641860878
66898.301,-0.75511145
66898.321,-0.85490413
66898.341,-0.925095539
66898.361,-1.015901416
66898.381,-1.075522768
66898.401,-1.110613227
66898.421,-1.127780326
66898.441,-1.128987787
66898.461,-1.111991894
66898.481,-1.091250522
66898.501,-1.025386985
66898.521,-0.944181485
66898.541,-0.866606356
66898.561,-0.769829079
66898.581,-0.651662853
66898.601,-0.530046412
66898.621,-0.429292284
66898.641,-0.306587775
66898.661,-0.187748209
66898.681,-0.094082368
66898.701,-0.003760918
66898.721,0.072243274
66898.741,0.130576118
66898.761,0.174136159
66898.781,0.189323283
66898.801,0.201040647
66898.821,0.186860378
66898.841,0.165237589
66898.861,0.115456195
66898.881,0.046702857
66898.901,-0.028603149
66898.921,-0.117949297
66898.941,-0.231561152
66898.961,-0.35226147
66898.981,-0.459819008
66899.001,-0.571705142
66899.021,-0.674740919
66899.041,-0.785458259
66899.061,-0.881732468
66899.081,-0.955684828
66899.101,-1.036124772
66899.121,-1.08837833
66899.141,-1.107856818
66899.161,-1.113087461
66899.181,-1.123952641
66899.201,-1.095477959
66899.221,-1.019472285
66899.241,-0.965585831
66899.261,-0.905376649
66899.281,-0.810189443
66899.301,-0.717757348
66899.321,-0.609617595
66899.341,-0.498016652
66899.361,-0.366072891
66899.381,-0.263741445
66899.401,-0.146188616
66899.421,-0.048672432
66899.441,0.032276714
66899.461,0.095325649
66899.481,0.143835283
66899.501,0.170525178
66899.521,0.20025488
66899.541,0.186272619
66899.561,0.163308061
66899.581,0.121755698
66899.601,0.065919014
66899.621,0.006863406
66899.641,-0.069948392
66899.661,-0.164318346
66899.681,-0.278489517
66899.701,-0.396978739
66899.721,-0.517403702
66899.741,-0.618393978
66899.761,-0.716493005
66899.781,-0.818949433
66899.801,-0.916701562
66899.821,-0.978323816
66899.841,-1.050763279
66899.861,-1.083222681
66899.881,-1.096782248
66899.901,-1.107351016
66899.921,-1.095796583
66899.941,-1.052949968
66899.961,-0.981578885
66899.981,-0.907130317
66900.001,-0.856229618
66900.021,-0.755284142
66900.041,-0.649985382
66900.061,-0.541970604
66900.081,-0.43036942
66900.101,-0.314294021
66900.121,-0.212040319
66900.141,-0.1066845
66900.161,-0.017605003
66900.181,0.048812917
66900.201,0.112590917
66900.221,0.150093146
66900.241,0.191052684
66900.261,0.194720988
66900.281,0.173715786
66900.301,0.142189162
66900.321,0.090131059
66900.341,0.037656001
66900.361,-0.026083082
66900.381,-0.120644579
66900.401,-0.220193131
66900.421,-0.32897457
66900.441,-0.472276028
66900.461,-0.576920348
66900.481,-0.664217174
66900.501,-0.751850134
66900.521,-0.851007082
66900.541,-0.944989948
66900.561,-1.013592747
66900.581,-1.046066733
66900.601,-1.072200034
66900.621,-1.088244167
66900.641,-1.081117779
66900.661,-1.068638295
66900.681,-1.036370307
66900.701,-0.963480155
66900.721,-0.886081232
66900.741,-0.798543917
66900.761,-0.703660053
66900.781,-0.600116328
66900.801,-0.493351497
66900.821,-0.371299366
66900.841,-0.256562726
66900.861,-0.169512761
66900.881,-0.065578443
66900.901,0.005205198
66900.921,0.071916641
66900.941,0.11932522
66900.961,0.14101452
66900.981,0.176956775
66901.001,0.178302377
66901.021,0.141932055
66901.041,0.11642426
66901.061,0.060288111
66901.081,0.000906127
66901.101,-0.071321591
66901.121,-0.175319648
66901.141,-0.272277392
66901.161,-0.388709307
66901.181,-0.493307599
66901.201,-0.595343626
66901.221,-0.7137434
66901.241,-0.791312115
66901.261,-0.885075392
66901.281,-0.955149849
66901.301,-1.00581585
66901.321,-1.048006883
66901.341,-1.074975939
66901.361,-1.07203594
66901.381,-1.061427447
66901.401,-1.033382934
66901.421,-0.977797852
66901.441,-0.911502233
66901.461,-0.83706111
66901.481,-0.754116707
66901.501,-0.649190407
66901.521,-0.54998111
66901.541,-0.423982718
66901.561,-0.324319973
66901.581,-0.214709822
66901.601,-0.12652407
66901.621,-0.045434396
66901.641,0.025658687
66901.661,0.077604013
66901.681,0.128087228
66901.701,0.150540594
66901.721,0.155519624
66901.741,0.142650253
66901.761,0.116629289
66901.781,0.089273264
66901.801,0.02519219
66901.821,-0.046486599
66901.841,-0.123216899
66901.861,-0.22131713
66901.881,-0.329736391
66901.901,-0.452965797
66901.921,-0.573871312
66901.941,-0.673530386
66901.961,-0.764925454
66901.981,-0.858593432
66902.001,-0.933989217
66902.021,-0.988839333
66902.041,-1.016197198
66902.061,-1.060009985
66902.081,-1.080180837
66902.101,-1.053584653
66902.121,-1.032411224
66902.141,-0.987933225
66902.161,-0.91955596
66902.181,-0.851898225
66902.201,-0.781264665
66902.221,-0.684602705
66902.241,-0.587079002
66902.261,-0.476589361
66902.281,-0.373980811
66902.301,-0.266017466
66902.321,-0.164398367
66902.341,-0.07976855
66902.361,-0.018915966
66902.381,0.04421003
66902.401,0.089387786
66902.421,0.135257631
66902.441,0.144238647
66902.461,0.135416896
66902.481,0.123379913
66902.501,0.082745827
66902.521,0.035651037
66902.541,-0.028606555
66902.561,-0.11397289
66902.581,-0.195282144
66902.601,-0.288411672
66902.621,-0.410457354
66902.641,-0.520435654
66902.66099,-0.608885286
66902.681,-0.704866388
66902.701,-0.797455331
66902.721,-0.876834829
66902.741,-0.938941158
66902.761,-0.998592136
66902.781,-1.041319501
66902.801,-1.04608865
66902.821,-1.051817811
66902.841,-1.027033382
66902.861,-0.993903648
66902.881,-0.950830526
66902.901,-0.888335749
66902.921,-0.810419699
66902.941,-0.727214885
66902.961,-0.633867434
66902.981,-0.527017142
66903.001,-0.428603311
66903.021,-0.323947127
66903.041,-0.206074111
66903.061,-0.127884156
66903.081,-0.056052362
66903.101,0.008024591
66903.121,0.063948868
66903.141,0.115155201
66903.161,0.136221253
66903.181,0.13825605
66903.201,0.11863319
66903.221,0.08665499
66903.241,0.055278466
66903.261,-0.003889297
66903.281,-0.070300274
66903.301,-0.150247448
66903.321,-0.252511305
66903.341,-0.341866333
66903.361,-0.445730602
66903.381,-0.556192375
66903.401,-0.647046253
66903.421,-0.742719369
66903.441,-0.822669519
66903.461,-0.896928868
66903.481,-0.952894323
66903.501,-0.989967731
66903.521,-1.019153754
66903.541,-1.028711939
66903.561,-1.027202163
66903.581,-1.015781412
66903.601,-0.961184852
66903.621,-0.89012351
66903.641,-0.841141364
66903.661,-0.770104479
66903.681,-0.676352037
66903.701,-0.57834323
66903.721,-0.480656816
66903.741,-0.379477362
66903.761,-0.279967491
66903.781,-0.177583675
66903.801,-0.102793768
66903.821,-0.027474209
66903.841,0.034092305
66903.861,0.083554388
66903.881,0.115235559
66903.901,0.124724477
66903.921,0.11981096
66903.941,0.102849516
66903.961,0.073341362
66903.981,0.021394108
66904.001,-0.035617133
66904.021,-0.113725377
66904.041,-0.206635855
66904.061,-0.312652362
66904.081,-0.408057922
66904.101,-0.503905075
66904.121,-0.59739805
66904.141,-0.697658453
66904.161,-0.780993924
66904.181,-0.851408752
66904.201,-0.916460641
66904.221,-0.957909069
66904.241,-0.9954687
66904.261,-1.030513587
66904.281,-1.029629981
66904.301,-1.008348303
66904.321,-0.981082336
66904.341,-0.935568483
66904.361,-0.864359644
66904.381,-0.807703369
66904.401,-0.727475981
66904.421,-0.624382384
66904.441,-0.530617626
66904.461,-0.438454841
66904.481,-0.335323409
66904.501,-0.24068752
66904.521,-0.153965856
66904.541,-0.076364271
66904.561,0.001423738
66904.581,0.033222423
66904.601,0.072141478
66904.621,0.106555485
66904.641,0.103645787
66904.661,0.092275314
66904.681,0.067017395
66904.701,0.036737535
66904.721,-0.016855646
66904.741,-0.097107494
66904.761,-0.176612489
66904.781,-0.268139111
66904.801,-0.379179544
66904.821,-0.478583138
66904.841,-0.571082836
66904.861,-0.664643414
66904.881,-0.747297035
66904.901,-0.833519468
66904.921,-0.896344606
66904.941,-0.94809406
66904.961,-0.995203346
66904.981,-1.020171501
66905.001,-1.024746441
66905.021,-1.002999767
66905.041,-0.974950126
66905.061,-0.93479705
66905.081,-0.880264874
66905.101,-0.813113632
66905.121,-0.746401462
66905.141,-0.66039118
66905.161,-0.561311028
66905.181,-0.464610995
66905.201,-0.358389958
66905.221,-0.265996558
66905.241,-0.185551453
66905.261,-0.093728069
66905.281,-0.021214099
66905.301,0.024558197
66905.321,0.062588402
66905.341,0.092405566
66905.361,0.110840233
66905.381,0.099061807
66905.401,0.071384213
66905.421,0.035139655
66905.441,-0.011788843
66905.461,-0.071596183
66905.481,-0.150806977
66905.501,-0.235974791
66905.521,-0.327155798
66905.541,-0.426170277
66905.561,-0.528826606
66905.581,-0.628548361
66905.601,-0.710737653
66905.621,-0.78108283
66905.641,-0.848973588
66905.661,-0.91579567
66905.681,-0.96344507
66905.701,-0.992796333
66905.721,-0.99460602
66905.741,-0.998774176
66905.761,-0.986693937
66905.781,-0.946965655
66905.801,-0.903223624
66905.821,-0.847769882
66905.841,-0.76997403
66905.861,-0.687951435
66905.881,-0.598181801
66905.901,-0.49559351
66905.921,-0.412254515
66905.941,-0.324125036
66905.961,-0.231265092
66905.981,-0.141017078
66906.001,-0.076516263
66906.021,-0.029125306
66906.041,0.039857983
66906.061,0.074622225
66906.081,0.075131265
66906.101,0.076870365
66906.121,0.066990448
66906.141,0.051015712
66906.161,0.010892238
66906.181,-0.050685169
66906.201,-0.115745481
66906.221,-0.182419685
66906.241,-0.255459919
66906.261,-0.358325696
66906.281,-0.474578482
66906.301,-0.567004682
66906.321,-0.660954465
66906.341,-0.745964971
66906.361,-0.805483108
66906.381,-0.863609428
66906.401,-0.924558646
66906.421,-0.961111034
66906.441,-0.984542993
66906.461,-0.996446511
66906.481,-0.981368375
66906.501,-0.963334079
66906.521,-0.92418589
66906.541,-0.868850868
66906.561,-0.805457651
66906.581,-0.728736217
66906.601,-0.644981397
66906.621,-0.560290606
66906.641,-0.472167541
66906.661,-0.373981906
66906.681,-0.272794812
66906.701,-0.192152939
66906.721,-0.116604259
66906.741,-0.046083145
66906.761,0.006146171
66906.781,0.046764658
66906.801,0.071872249
66906.821,0.085012966
66906.841,0.081423314
66906.861,0.054137906
66906.881,0.020796644
66906.901,-0.021615462
66906.921,-0.092957206
66906.941,-0.160923861
66906.961,-0.232525921
66906.981,-0.315356511
66907.001,-0.410282516
66907.021,-0.510390781
66907.041,-0.590307348
66907.061,-0.673840197
66907.081,-0.766988836
66907.101,-0.844016736
66907.121,-0.893939753
66907.141,-0.93794839
66907.161,-0.968683873
66907.181,-0.981205743
66907.201,-0.975738272
66907.221,-0.967895992
66907.241,-0.935562205
66907.261,-0.884903374
66907.281,-0.844527789
66907.301,-0.785209653
66907.321,-0.701825545
66907.341,-0.602497941
66907.361,-0.510256539
66907.381,-0.420512036
66907.401,-0.322094156
66907.421,-0.234253281
66907.441,-0.164784534
66907.461,-0.082772877
66907.48099,-0.014899396
66907.501,0.02110688
66907.521,0.044491062
66907.541,0.073621373
66907.561,0.079948145
66907.581,0.056689721
66907.601,0.028678158
66907.621,-0.010604135
66907.641,-0.070565112
66907.661,-0.137729903
66907.681,-0.217516407
66907.701,-0.306007423
66907.721,-0.395688059
66907.741,-0.492027484
66907.761,-0.576675257
66907.781,-0.657750411
66907.801,-0.735179412
66907.821,-0.805844137
66907.841,-0.867885035
66907.861,-0.913986842
66907.881,-0.936901142
66907.901,-0.964201814
66907.921,-0.977612631
66907.941,-0.967610601
66907.961,-0.933686646
66907.981,-0.905135181
66908.001,-0.850379718
66908.021,-0.788050429
66908.041,-0.709853441
66908.061,-0.623011856
66908.081,-0.549900137
66908.101,-0.454156612
66908.121,-0.35580194
66908.141,-0.246625343
66908.161,-0.173983147
66908.181,-0.103525623
66908.201,-0.031696919
66908.221,0.004333747
66908.241,0.035579112
66908.261,0.054153619
66908.281,0.059580678
66908.301,0.056979813
66908.321,0.023244568
66908.341,-0.0134447
66908.361,-0.052007934
66908.381,-0.120001061
66908.401,-0.188101897
66908.421,-0.283704503
66908.441,-0.355657247
66908.461,-0.461413982
66908.481,-0.54806009
66908.501,-0.627058535
66908.521,-0.701620469
66908.541,-0.778052153
66908.561,-0.847538434
66908.581,-0.887372295
66908.60101,-0.930195481
66908.621,-0.962717212
66908.641,-0.982077905
66908.661,-0.963883553
66908.681,-0.931871003
66908.701,-0.911016002
66908.721,-0.86516542
66908.741,-0.81345333
66908.761,-0.740618559
66908.781,-0.664998191
66908.801,-0.567864641
66908.821,-0.480089246
66908.841,-0.398503793
66908.861,-0.31581862
66908.881,-0.224775164
66908.901,-0.174138172
66908.921,-0.085315679
66908.941,-0.025306215
66908.961,0.006628482
66908.981,0.032337135
66909.001,0.033401597
66909.021,0.040493847
66909.041,0.032437402
66909.061,0.015355696
66909.081,-0.036698527
66909.101,-0.099491916
66909.121,-0.158636512
66909.141,-0.235732726
66909.161,-0.324051099
66909.181,-0.410990705
66909.201,-0.492020247
66909.221,-0.58474128
66909.241,-0.670489606
66909.261,-0.738317643
66909.281,-0.809471294
66909.301,-0.87663438
66909.321,-0.908245444
66909.341,-0.931347672
66909.361,-0.959202031
66909.381,-0.955158855
66909.401,-0.93616265
66909.421,-0.915400281
66909.441,-0.879055956
66909.461,-0.825274054
66909.481,-0.759722698
66909.501,-0.680457612
66909.521,-0.611662081
66909.541,-0.517371167
66909.561,-0.432126132
66909.581,-0.346714127
66909.601,-0.257601811
66909.621,-0.183071907
66909.641,-0.130818885
66909.661,-0.056971075
66909.681,-0.010364372
66909.701,0.017185419
66909.721,0.032048693
66909.741,0.047206031
66909.761,0.040500187
66909.781,0.010769956
66909.801,-0.027034293
66909.821,-0.075221133
66909.841,-0.14456138
66909.861,-0.199889923
66909.881,-0.278093508
66909.901,-0.370639474
66909.921,-0.439957539
66909.941,-0.536531972
66909.961,-0.619833119
66909.981,-0.700976584
66910.001,-0.776561021
66910.021,-0.837706956
66910.041,-0.887228023
66910.061,-0.91740842
66910.081,-0.939864209
66910.101,-0.948300969
66910.121,-0.947327338
66910.141,-0.925433186
66910.161,-0.890162127
66910.181,-0.848236206
66910.201,-0.788082706
66910.221,-0.715396327
66910.241,-0.656580638
66910.261,-0.566604109
66910.281,-0.497945136
66910.301,-0.41255895
66910.321,-0.309138396
66910.341,-0.226763198
66910.361,-0.167549193
66910.381,-0.088010164
66910.401,-0.046190656
66910.421,-0.008978735
66910.441,0.026870158
66910.461,0.029398639
66910.481,0.026231794
66910.501,0.025214061
66910.521,-0.002875545
66910.541,-0.050396628
66910.561,-0.099131397
66910.581,-0.17451773
66910.601,-0.242193154
66910.621,-0.323453581
66910.641,-0.420183581
66910.661,-0.493600108
66910.681,-0.571466331
66910.701,-0.651375827
66910.721,-0.719440526
66910.741,-0.783875736
66910.761,-0.845843368
66910.781,-0.877659353
66910.801,-0.912685
66910.821,-0.935010608
66910.841,-0.937706354
66910.861,-0.9156619
66910.881,-0.89791066
66910.901,-0.855035555
66910.921,-0.804676386
66910.941,-0.744572029
66910.961,-0.660653798
66910.981,-0.58847537
66911.001,-0.502112379
66911.021,-0.431877637
66911.041,-0.354304766
66911.061,-0.256063541
66911.081,-0.196203776
66911.101,-0.11627697
66911.121,-0.073761287
66911.141,-0.014861345
66911.161,0.00958073
66911.181,0.029071317
66911.201,0.018166202
66911.221,0.017045406
66911.241,0.00642228
66911.261,-0.040493704
66911.281,-0.090560895
66911.301,-0.167244986
66911.321,-0.223983783
66911.341,-0.295183425
66911.361,-0.374460062
66911.381,-0.456664399
66911.401,-0.545042878
66911.421,-0.626344965
66911.441,-0.706660297
66911.461,-0.767319498
66911.481,-0.819287243
66911.501,-0.864366685
66911.521,-0.904064231
66911.541,-0.922564553
66911.561,-0.920389674
66911.581,-0.926373759
66911.601,-0.899371731
66911.621,-0.858097247
66911.641,-0.814901197
66911.661,-0.771985376
66911.681,-0.718550442
66911.701,-0.630898815
66911.721,-0.553251021
66911.741,-0.471928009
66911.761,-0.375139257
66911.781,-0.309645164
66911.801,-0.23371777
66911.821,-0.159442947
66911.841,-0.112444694
66911.861,-0.053574194
66911.881,-0.001310335
66911.901,0.008987106
66911.921,0.006035769
66911.941,0.024555817
66911.961,0.006381338
66911.981,-0.02667953
66912.001,-0.060364671
66912.021,-0.12568241
66912.041,-0.178461093
66912.061,-0.249241675
66912.081,-0.327494292
66912.101,-0.423837734
66912.121,-0.505240964
66912.141,-0.575999539
66912.161,-0.657912183
66912.181,-0.710749767
66912.201,-0.788190774
66912.221,-0.845773572
66912.241,-0.88407316
66912.261,-0.89660692
66912.281,-0.907264908
66912.30099,-0.922595702
66912.321,-0.904604742
66912.341,-0.865896524
66912.361,-0.835755095
66912.381,-0.796543998
66912.401,-0.723719465
66912.421,-0.665137508
66912.441,-0.601034855
66912.461,-0.51862392
66912.481,-0.434476983
66912.501,-0.352182444
66912.521,-0.28470834
66912.541,-0.203158451
66912.561,-0.137724956
66912.581,-0.080823781
66912.601,-0.037854109
66912.621,-0.016621514
66912.641,0.008636177
66912.661,0.009159903
66912.681,-0.002280992
66912.701,-0.028057831
66912.721,-0.043511392
66912.741,-0.092262887
66912.761,-0.154456335
66912.781,-0.215237662
66912.801,-0.290078657
66912.821,-0.368220429
66912.841,-0.464440206
66912.861,-0.546450009
66912.881,-0.618069524
66912.901,-0.689490919
66912.921,-0.74745839
66912.941,-0.796331538
66912.961,-0.854942542
66912.981,-0.88722095
66913.001,-0.916715762
66913.021,-0.913682715
66913.041,-0.896755774
66913.061,-0.882279492
66913.081,-0.856382817
66913.101,-0.812244099
66913.121,-0.760390028
66913.141,-0.689902505
66913.161,-0.62085928
66913.181,-0.550694066
66913.201,-0.470850514
66913.221,-0.386704709
66913.241,-0.303580154
66913.261,-0.233086488
66913.281,-0.17098937
66913.301,-0.109202603
66913.321,-0.063857693
66913.341,-0.037709349
66913.361,-0.004298886
66913.381,0.009599398
66913.401,-0.001570871
66913.42101,-0.018619764
66913.441,-0.041001868
66913.461,-0.079447489
66913.481,-0.139130493
66913.501,-0.204954328
66913.521,-0.280961903
66913.541,-0.351653723
66913.561,-0.425577585
66913.581,-0.51598239
66913.601,-0.598625941
66913.621,-0.654258562
66913.641,-0.728096555
66913.661,-0.786891858
66913.681,-0.83279889
66913.701,-0.87293204
66913.721,-0.885587219
66913.741,-0.890076613
66913.761,-0.907574081
66913.781,-0.887162135
66913.801,-0.864621229
66913.821,-0.81914871
66913.841,-0.771467783
66913.861,-0.722851707
66913.881,-0.661655959
66913.901,-0.57360171
66913.921,-0.483980247
66913.941,-0.422946451
66913.961,-0.334739961
66913.981,-0.245273389
66914.001,-0.178063916
66914.021,-0.121426318
66914.041,-0.08604026
66914.061,-0.038685179
66914.081,-0.009675563
66914.101,-0.001462848
66914.121,0.003446462
66914.141,-0.012724386
66914.161,-0.032948664
66914.181,-0.074456461
66914.201,-0.126054358
66914.221,-0.164156284
66914.241,-0.230609806
66914.261,-0.306254944
66914.281,-0.391735116
66914.301,-0.469372407
66914.321,-0.553601924
66914.341,-0.615229414
66914.361,-0.680776934
66914.381,-0.744836885
66914.401,-0.795330234
66914.421,-0.831094813
66914.441,-0.859887012
66914.461,-0.874053338
66914.481,-0.882915444
66914.501,-0.870367786
66914.521,-0.867993435
66914.541,-0.830222705
66914.561,-0.790019205
66914.581,-0.733215615
66914.601,-0.671039823
66914.621,-0.591865041
66914.641,-0.517571261
66914.661,-0.449128163
66914.681,-0.37245719
66914.701,-0.287190811
66914.721,-0.223489289
66914.741,-0.178065906
66914.761,-0.122455771
66914.781,-0.069808242
66914.801,-0.040797224
66914.821,-0.01323214
66914.841,-0.001461618
66914.861,-0.010368225
66914.881,-0.038541852
66914.901,-0.057452787
66914.921,-0.09618461
66914.941,-0.134736201
66914.961,-0.2059426
66914.981,-0.281561244
66915.001,-0.351479584
66915.021,-0.432958937
66915.041,-0.505669643
66915.061,-0.581505531
66915.081,-0.660957441
66915.101,-0.724063086
66915.121,-0.770343762
66915.141,-0.824062672
66915.161,-0.854136062
66915.181,-0.870222428
66915.201,-0.88342067
66915.221,-0.88461028
66915.241,-0.875106764
66915.261,-0.843445471
66915.281,-0.815962504
66915.301,-0.768966499
66915.321,-0.700726496
66915.341,-0.645459653
66915.361,-0.573628349
66915.381,-0.492439325
66915.401,-0.408757253
66915.421,-0.333781561
66915.441,-0.271827927
66915.461,-0.201357933
66915.481,-0.137945119
66915.501,-0.10570061
66915.521,-0.063078377
66915.541,-0.04644974
66915.561,-0.036900836
66915.581,-0.020941982
66915.601,-0.036873256
66915.621,-0.056386868
66915.641,-0.089952971
66915.661,-0.142502497
66915.681,-0.192354158
66915.701,-0.242360913
66915.721,-0.305163895
66915.741,-0.388575466
66915.761,-0.466635548
66915.781,-0.540849633
66915.801,-0.611549785
66915.821,-0.678370284
66915.841,-0.730270293
66915.861,-0.783373452
66915.881,-0.823213274
66915.901,-0.853038711
66915.921,-0.878065592
66915.941,-0.889046554
66915.961,-0.869237836
66915.981,-0.854835815
66916.001,-0.824335184
66916.021,-0.774548127
66916.041,-0.728626593
66916.061,-0.681408902
66916.081,-0.607682915
66916.101,-0.537841645
66916.121,-0.465246033
66916.141,-0.377418567
66916.161,-0.304039249
66916.181,-0.247708572
66916.201,-0.179683661
66916.221,-0.139383217
66916.241,-0.096492343
66916.261,-0.05255816
66916.281,-0.025796348
66916.301,-0.027852799
66916.321,-0.044727057
66916.341,-0.052489132
66916.361,-0.07543727
66916.381,-0.121303865
66916.401,-0.163872825
66916.421,-0.217064256
66916.441,-0.285533824
66916.461,-0.357699527
66916.481,-0.436154663
66916.501,-0.516260789
66916.521,-0.587304052
66916.541,-0.655006753
66916.561,-0.722784561
66916.581,-0.768747878
66916.601,-0.806373427
66916.621,-0.841073664
66916.641,-0.864671891
66916.661,-0.879020281
66916.681,-0.875580208
66916.701,-0.853424234
66916.721,-0.825838078
66916.741,-0.796840092
66916.761,-0.751011253
66916.781,-0.675677737
66916.801,-0.60494875
66916.821,-0.541922282
66916.841,-0.461966538
66916.861,-0.391569656
66916.881,-0.317400917
66916.901,-0.250176527
66916.921,-0.203625932
66916.941,-0.148169193
66916.961,-0.090534134
